IDs,pair,both_parsed,full_match,ligand_internal_match,metal_shell_match,mismatch_class
OPALEY,ILP / NBO(DFT),1,1,1,1,full_match
OPALEY,ILP / Hückel(DFT),1,1,1,1,full_match
OPALEY,CSD / NBO(DFT),1,1,1,1,full_match
OPALEY,CSD / Hückel(DFT),1,1,1,1,full_match
OPALEY,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPALOH,ILP / CSD,1,1,1,1,full_match
OPALOH,ILP / NBO(DFT),1,1,1,1,full_match
OPALOH,ILP / Hückel(DFT),1,1,1,1,full_match
OPALOH,CSD / NBO(DFT),1,1,1,1,full_match
OPALOH,CSD / Hückel(DFT),1,1,1,1,full_match
OPALOH,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPAQIG,ILP / CSD,0,,,,
OPAQIG,ILP / NBO(DFT),1,1,1,1,full_match
OPAQIG,ILP / Hückel(DFT),1,1,1,1,full_match
OPAQIG,CSD / NBO(DFT),0,,,,
OPAQIG,CSD / Hückel(DFT),0,,,,
OPAQIG,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPARAZ,ILP / CSD,1,1,1,1,full_match
OPARAZ,ILP / NBO(DFT),0,,,,
OPARAZ,ILP / Hückel(DFT),1,1,1,1,full_match
OPARAZ,CSD / NBO(DFT),0,,,,
OPARAZ,CSD / Hückel(DFT),1,1,1,1,full_match
OPARAZ,NBO(DFT) / Hückel(DFT),0,,,,
OPASAA,ILP / CSD,1,1,1,1,full_match
OPASAA,ILP / NBO(DFT),1,1,1,1,full_match
OPASAA,ILP / Hückel(DFT),1,1,1,1,full_match
OPASAA,CSD / NBO(DFT),1,1,1,1,full_match
OPASAA,CSD / Hückel(DFT),1,1,1,1,full_match
OPASAA,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPAVIM,ILP / CSD,1,1,1,1,full_match
OPAVIM,ILP / NBO(DFT),1,1,1,1,full_match
OPAVIM,ILP / Hückel(DFT),1,1,1,1,full_match
OPAVIM,CSD / NBO(DFT),1,1,1,1,full_match
OPAVIM,CSD / Hückel(DFT),1,1,1,1,full_match
OPAVIM,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPAWEI,ILP / CSD,1,0,0,0,ligand_and_metal
OPAWEI,ILP / NBO(DFT),1,1,1,1,full_match
OPAWEI,ILP / Hückel(DFT),1,0,1,0,metal_only
OPAWEI,CSD / NBO(DFT),1,0,0,0,ligand_and_metal
OPAWEI,CSD / Hückel(DFT),1,0,0,0,ligand_and_metal
OPAWEI,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
OPAWEJ,ILP / CSD,1,1,1,1,full_match
OPAWEJ,ILP / NBO(DFT),1,1,1,1,full_match
OPAWEJ,ILP / Hückel(DFT),1,1,1,1,full_match
OPAWEJ,CSD / NBO(DFT),1,1,1,1,full_match
OPAWEJ,CSD / Hückel(DFT),1,1,1,1,full_match
OPAWEJ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPAWIN,ILP / CSD,1,1,1,1,full_match
OPAWIN,ILP / NBO(DFT),1,1,1,1,full_match
OPAWIN,ILP / Hückel(DFT),1,1,1,1,full_match
OPAWIN,CSD / NBO(DFT),1,1,1,1,full_match
OPAWIN,CSD / Hückel(DFT),1,1,1,1,full_match
OPAWIN,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPECET,ILP / CSD,0,,,,
OPECET,ILP / NBO(DFT),1,0,1,0,metal_only
OPECET,ILP / Hückel(DFT),1,1,1,1,full_match
OPECET,CSD / NBO(DFT),0,,,,
OPECET,CSD / Hückel(DFT),0,,,,
OPECET,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
OPEFAS,ILP / CSD,1,1,1,1,full_match
OPEFAS,ILP / NBO(DFT),1,1,1,1,full_match
OPEFAS,ILP / Hückel(DFT),1,1,1,1,full_match
OPEFAS,CSD / NBO(DFT),1,1,1,1,full_match
OPEFAS,CSD / Hückel(DFT),1,1,1,1,full_match
OPEFAS,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPEFIA,ILP / CSD,1,1,1,1,full_match
OPEFIA,ILP / NBO(DFT),0,,,,
OPEFIA,ILP / Hückel(DFT),1,0,0,0,ligand_and_metal
OPEFIA,CSD / NBO(DFT),0,,,,
OPEFIA,CSD / Hückel(DFT),1,0,0,0,ligand_and_metal
OPEFIA,NBO(DFT) / Hückel(DFT),0,,,,
OPEHIC,ILP / CSD,1,1,1,1,full_match
OPEHIC,ILP / NBO(DFT),1,1,1,1,full_match
OPEHIC,ILP / Hückel(DFT),1,1,1,1,full_match
OPEHIC,CSD / NBO(DFT),1,1,1,1,full_match
OPEHIC,CSD / Hückel(DFT),1,1,1,1,full_match
OPEHIC,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPEJAW,ILP / CSD,1,1,1,1,full_match
OPEJAW,ILP / NBO(DFT),1,1,1,1,full_match
OPEJAW,ILP / Hückel(DFT),1,1,1,1,full_match
OPEJAW,CSD / NBO(DFT),1,1,1,1,full_match
OPEJAW,CSD / Hückel(DFT),1,1,1,1,full_match
OPEJAW,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPEKAX,ILP / CSD,1,1,1,1,full_match
OPEKAX,ILP / NBO(DFT),1,1,1,1,full_match
OPEKAX,ILP / Hückel(DFT),1,1,1,1,full_match
OPEKAX,CSD / NBO(DFT),1,1,1,1,full_match
OPEKAX,CSD / Hückel(DFT),1,1,1,1,full_match
OPEKAX,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPEKEB,ILP / CSD,1,1,1,1,full_match
OPEKEB,ILP / NBO(DFT),1,1,1,1,full_match
OPEKEB,ILP / Hückel(DFT),1,1,1,1,full_match
OPEKEB,CSD / NBO(DFT),1,1,1,1,full_match
OPEKEB,CSD / Hückel(DFT),1,1,1,1,full_match
OPEKEB,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPEKOL,ILP / CSD,1,0,1,0,metal_only
OPEKOL,ILP / NBO(DFT),1,0,1,0,metal_only
OPEKOL,ILP / Hückel(DFT),1,0,1,0,metal_only
OPEKOL,CSD / NBO(DFT),1,1,1,1,full_match
OPEKOL,CSD / Hückel(DFT),1,1,1,1,full_match
OPEKOL,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPEKUR,ILP / CSD,1,1,1,1,full_match
OPEKUR,ILP / NBO(DFT),1,1,1,1,full_match
OPEKUR,ILP / Hückel(DFT),1,1,1,1,full_match
OPEKUR,CSD / NBO(DFT),1,1,1,1,full_match
OPEKUR,CSD / Hückel(DFT),1,1,1,1,full_match
OPEKUR,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPEPOP,ILP / CSD,1,1,1,1,full_match
OPEPOP,ILP / NBO(DFT),1,1,1,1,full_match
OPEPOP,ILP / Hückel(DFT),1,1,1,1,full_match
OPEPOP,CSD / NBO(DFT),1,1,1,1,full_match
OPEPOP,CSD / Hückel(DFT),1,1,1,1,full_match
OPEPOP,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPEREH,ILP / CSD,1,1,1,1,full_match
OPEREH,ILP / NBO(DFT),1,1,1,1,full_match
OPEREH,ILP / Hückel(DFT),1,0,1,0,metal_only
OPEREH,CSD / NBO(DFT),1,1,1,1,full_match
OPEREH,CSD / Hückel(DFT),1,0,1,0,metal_only
OPEREH,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
OPEREI,ILP / CSD,1,1,1,1,full_match
OPEREI,ILP / NBO(DFT),1,1,1,1,full_match
OPEREI,ILP / Hückel(DFT),1,1,1,1,full_match
OPEREI,CSD / NBO(DFT),1,1,1,1,full_match
OPEREI,CSD / Hückel(DFT),1,1,1,1,full_match
OPEREI,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPEROS,ILP / CSD,1,1,1,1,full_match
OPEROS,ILP / NBO(DFT),0,,,,
OPEROS,ILP / Hückel(DFT),1,1,1,1,full_match
OPEROS,CSD / NBO(DFT),0,,,,
OPEROS,CSD / Hückel(DFT),1,1,1,1,full_match
OPEROS,NBO(DFT) / Hückel(DFT),0,,,,
OPEVAH,ILP / CSD,1,1,1,1,full_match
OPEVAH,ILP / NBO(DFT),1,1,1,1,full_match
OPEVAH,ILP / Hückel(DFT),1,1,1,1,full_match
OPEVAH,CSD / NBO(DFT),1,1,1,1,full_match
OPEVAH,CSD / Hückel(DFT),1,1,1,1,full_match
OPEVAH,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPEVIP,ILP / CSD,1,1,1,1,full_match
OPEVIP,ILP / NBO(DFT),1,1,1,1,full_match
OPEVIP,ILP / Hückel(DFT),0,,,,
OPEVIP,CSD / NBO(DFT),1,1,1,1,full_match
OPEVIP,CSD / Hückel(DFT),0,,,,
OPEVIP,NBO(DFT) / Hückel(DFT),0,,,,
OPEWIR,ILP / CSD,1,0,1,0,metal_only
OPEWIR,ILP / NBO(DFT),1,0,1,0,metal_only
OPEWIR,ILP / Hückel(DFT),1,0,1,0,metal_only
OPEWIR,CSD / NBO(DFT),1,1,1,1,full_match
OPEWIR,CSD / Hückel(DFT),1,0,1,0,metal_only
OPEWIR,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
OPEZIU,ILP / CSD,1,1,1,1,full_match
OPEZIU,ILP / NBO(DFT),0,,,,
OPEZIU,ILP / Hückel(DFT),1,1,1,1,full_match
OPEZIU,CSD / NBO(DFT),0,,,,
OPEZIU,CSD / Hückel(DFT),1,1,1,1,full_match
OPEZIU,NBO(DFT) / Hückel(DFT),0,,,,
OPEZUG,ILP / CSD,1,1,1,1,full_match
OPEZUG,ILP / NBO(DFT),0,,,,
OPEZUG,ILP / Hückel(DFT),1,1,1,1,full_match
OPEZUG,CSD / NBO(DFT),0,,,,
OPEZUG,CSD / Hückel(DFT),1,1,1,1,full_match
OPEZUG,NBO(DFT) / Hückel(DFT),0,,,,
OPIBAS,ILP / CSD,1,1,1,1,full_match
OPIBAS,ILP / NBO(DFT),0,,,,
OPIBAS,ILP / Hückel(DFT),1,1,1,1,full_match
OPIBAS,CSD / NBO(DFT),0,,,,
OPIBAS,CSD / Hückel(DFT),1,1,1,1,full_match
OPIBAS,NBO(DFT) / Hückel(DFT),0,,,,
OPIBIA,ILP / CSD,1,1,1,1,full_match
OPIBIA,ILP / NBO(DFT),1,1,1,1,full_match
OPIBIA,ILP / Hückel(DFT),1,1,1,1,full_match
OPIBIA,CSD / NBO(DFT),1,1,1,1,full_match
OPIBIA,CSD / Hückel(DFT),1,1,1,1,full_match
OPIBIA,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPICEW,ILP / CSD,1,1,1,1,full_match
OPICEW,ILP / NBO(DFT),1,1,1,1,full_match
OPICEW,ILP / Hückel(DFT),1,1,1,1,full_match
OPICEW,CSD / NBO(DFT),1,1,1,1,full_match
OPICEW,CSD / Hückel(DFT),1,1,1,1,full_match
OPICEW,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPIDIB,ILP / CSD,0,,,,
OPIDIB,ILP / NBO(DFT),1,1,1,1,full_match
OPIDIB,ILP / Hückel(DFT),1,1,1,1,full_match
OPIDIB,CSD / NBO(DFT),0,,,,
OPIDIB,CSD / Hückel(DFT),0,,,,
OPIDIB,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPIFID,ILP / CSD,1,1,1,1,full_match
OPIFID,ILP / NBO(DFT),1,1,1,1,full_match
OPIFID,ILP / Hückel(DFT),1,1,1,1,full_match
OPIFID,CSD / NBO(DFT),1,1,1,1,full_match
OPIFID,CSD / Hückel(DFT),1,1,1,1,full_match
OPIFID,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPIHAX,ILP / CSD,1,1,1,1,full_match
OPIHAX,ILP / NBO(DFT),1,1,1,1,full_match
OPIHAX,ILP / Hückel(DFT),1,1,1,1,full_match
OPIHAX,CSD / NBO(DFT),1,1,1,1,full_match
OPIHAX,CSD / Hückel(DFT),1,1,1,1,full_match
OPIHAX,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPINOR,ILP / CSD,1,1,1,1,full_match
OPINOR,ILP / NBO(DFT),1,1,1,1,full_match
OPINOR,ILP / Hückel(DFT),1,1,1,1,full_match
OPINOR,CSD / NBO(DFT),1,1,1,1,full_match
OPINOR,CSD / Hückel(DFT),1,1,1,1,full_match
OPINOR,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPIQAH,ILP / CSD,1,1,1,1,full_match
OPIQAH,ILP / NBO(DFT),1,1,1,1,full_match
OPIQAH,ILP / Hückel(DFT),1,1,1,1,full_match
OPIQAH,CSD / NBO(DFT),1,1,1,1,full_match
OPIQAH,CSD / Hückel(DFT),1,1,1,1,full_match
OPIQAH,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPIQOU,ILP / CSD,0,,,,
OPIQOU,ILP / NBO(DFT),0,,,,
OPIQOU,ILP / Hückel(DFT),0,,,,
OPIQOU,CSD / NBO(DFT),0,,,,
OPIQOU,CSD / Hückel(DFT),0,,,,
OPIQOU,NBO(DFT) / Hückel(DFT),0,,,,
OPIQUA,ILP / CSD,0,,,,
OPIQUA,ILP / NBO(DFT),1,1,1,1,full_match
OPIQUA,ILP / Hückel(DFT),1,1,1,1,full_match
OPIQUA,CSD / NBO(DFT),0,,,,
OPIQUA,CSD / Hückel(DFT),0,,,,
OPIQUA,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPIVOZ,ILP / CSD,1,1,1,1,full_match
OPIVOZ,ILP / NBO(DFT),1,1,1,1,full_match
OPIVOZ,ILP / Hückel(DFT),1,1,1,1,full_match
OPIVOZ,CSD / NBO(DFT),1,1,1,1,full_match
OPIVOZ,CSD / Hückel(DFT),1,1,1,1,full_match
OPIVOZ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPIYAO,ILP / CSD,1,1,1,1,full_match
OPIYAO,ILP / NBO(DFT),1,1,1,1,full_match
OPIYAO,ILP / Hückel(DFT),1,0,1,0,metal_only
OPIYAO,CSD / NBO(DFT),1,1,1,1,full_match
OPIYAO,CSD / Hückel(DFT),1,0,1,0,metal_only
OPIYAO,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
OPIYIW,ILP / CSD,1,1,1,1,full_match
OPIYIW,ILP / NBO(DFT),1,1,1,1,full_match
OPIYIW,ILP / Hückel(DFT),1,1,1,1,full_match
OPIYIW,CSD / NBO(DFT),1,1,1,1,full_match
OPIYIW,CSD / Hückel(DFT),1,1,1,1,full_match
OPIYIW,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPOGEG,ILP / CSD,1,1,1,1,full_match
OPOGEG,ILP / NBO(DFT),0,,,,
OPOGEG,ILP / Hückel(DFT),1,1,1,1,full_match
OPOGEG,CSD / NBO(DFT),0,,,,
OPOGEG,CSD / Hückel(DFT),1,1,1,1,full_match
OPOGEG,NBO(DFT) / Hückel(DFT),0,,,,
OPOGIK,ILP / CSD,1,1,1,1,full_match
OPOGIK,ILP / NBO(DFT),0,,,,
OPOGIK,ILP / Hückel(DFT),1,1,1,1,full_match
OPOGIK,CSD / NBO(DFT),0,,,,
OPOGIK,CSD / Hückel(DFT),1,1,1,1,full_match
OPOGIK,NBO(DFT) / Hückel(DFT),0,,,,
OPOJAG,ILP / CSD,1,1,1,1,full_match
OPOJAG,ILP / NBO(DFT),0,,,,
OPOJAG,ILP / Hückel(DFT),1,1,1,1,full_match
OPOJAG,CSD / NBO(DFT),0,,,,
OPOJAG,CSD / Hückel(DFT),1,1,1,1,full_match
OPOJAG,NBO(DFT) / Hückel(DFT),0,,,,
OPOJEK,ILP / CSD,1,1,1,1,full_match
OPOJEK,ILP / NBO(DFT),0,,,,
OPOJEK,ILP / Hückel(DFT),1,1,1,1,full_match
OPOJEK,CSD / NBO(DFT),0,,,,
OPOJEK,CSD / Hückel(DFT),1,1,1,1,full_match
OPOJEK,NBO(DFT) / Hückel(DFT),0,,,,
OPOJIO,ILP / CSD,1,1,1,1,full_match
OPOJIO,ILP / NBO(DFT),0,,,,
OPOJIO,ILP / Hückel(DFT),1,1,1,1,full_match
OPOJIO,CSD / NBO(DFT),0,,,,
OPOJIO,CSD / Hückel(DFT),1,1,1,1,full_match
OPOJIO,NBO(DFT) / Hückel(DFT),0,,,,
OPOKAG,ILP / CSD,1,1,1,1,full_match
OPOKAG,ILP / NBO(DFT),1,1,1,1,full_match
OPOKAG,ILP / Hückel(DFT),1,1,1,1,full_match
OPOKAG,CSD / NBO(DFT),1,1,1,1,full_match
OPOKAG,CSD / Hückel(DFT),1,1,1,1,full_match
OPOKAG,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPOLUC,ILP / CSD,1,1,1,1,full_match
OPOLUC,ILP / NBO(DFT),1,0,1,0,metal_only
OPOLUC,ILP / Hückel(DFT),1,1,1,1,full_match
OPOLUC,CSD / NBO(DFT),1,0,1,0,metal_only
OPOLUC,CSD / Hückel(DFT),1,1,1,1,full_match
OPOLUC,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
OPORES,ILP / CSD,1,1,1,1,full_match
OPORES,ILP / NBO(DFT),0,,,,
OPORES,ILP / Hückel(DFT),1,1,1,1,full_match
OPORES,CSD / NBO(DFT),0,,,,
OPORES,CSD / Hückel(DFT),1,1,1,1,full_match
OPORES,NBO(DFT) / Hückel(DFT),0,,,,
OPOXUO,ILP / CSD,1,1,1,1,full_match
OPOXUO,ILP / NBO(DFT),1,1,1,1,full_match
OPOXUO,ILP / Hückel(DFT),1,1,1,1,full_match
OPOXUO,CSD / NBO(DFT),1,1,1,1,full_match
OPOXUO,CSD / Hückel(DFT),1,1,1,1,full_match
OPOXUO,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPUBAD,ILP / CSD,1,1,1,1,full_match
OPUBAD,ILP / NBO(DFT),1,1,1,1,full_match
OPUBAD,ILP / Hückel(DFT),1,1,1,1,full_match
OPUBAD,CSD / NBO(DFT),1,1,1,1,full_match
OPUBAD,CSD / Hückel(DFT),1,1,1,1,full_match
OPUBAD,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPUFIQ,ILP / CSD,1,1,1,1,full_match
OPUFIQ,ILP / NBO(DFT),1,1,1,1,full_match
OPUFIQ,ILP / Hückel(DFT),1,1,1,1,full_match
OPUFIQ,CSD / NBO(DFT),1,1,1,1,full_match
OPUFIQ,CSD / Hückel(DFT),1,1,1,1,full_match
OPUFIQ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPUHAJ,ILP / CSD,1,0,1,0,metal_only
OPUHAJ,ILP / NBO(DFT),1,0,1,0,metal_only
OPUHAJ,ILP / Hückel(DFT),1,0,0,0,ligand_and_metal
OPUHAJ,CSD / NBO(DFT),1,1,1,1,full_match
OPUHAJ,CSD / Hückel(DFT),1,0,0,1,ligand_only_or_same-element-metal_ambiguity
OPUHAJ,NBO(DFT) / Hückel(DFT),1,0,0,1,ligand_only_or_same-element-metal_ambiguity
OPUHIS,ILP / CSD,1,0,1,0,metal_only
OPUHIS,ILP / NBO(DFT),1,0,1,0,metal_only
OPUHIS,ILP / Hückel(DFT),1,0,1,0,metal_only
OPUHIS,CSD / NBO(DFT),1,0,1,0,metal_only
OPUHIS,CSD / Hückel(DFT),1,0,1,0,metal_only
OPUHIS,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
OPUHUD,ILP / CSD,1,1,1,1,full_match
OPUHUD,ILP / NBO(DFT),1,1,1,1,full_match
OPUHUD,ILP / Hückel(DFT),1,1,1,1,full_match
OPUHUD,CSD / NBO(DFT),1,1,1,1,full_match
OPUHUD,CSD / Hückel(DFT),1,1,1,1,full_match
OPUHUD,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPUJOZ,ILP / CSD,1,1,1,1,full_match
OPUJOZ,ILP / NBO(DFT),1,1,1,1,full_match
OPUJOZ,ILP / Hückel(DFT),1,1,1,1,full_match
OPUJOZ,CSD / NBO(DFT),1,1,1,1,full_match
OPUJOZ,CSD / Hückel(DFT),1,1,1,1,full_match
OPUJOZ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPUKAM,ILP / CSD,1,1,1,1,full_match
OPUKAM,ILP / NBO(DFT),1,1,1,1,full_match
OPUKAM,ILP / Hückel(DFT),1,0,1,0,metal_only
OPUKAM,CSD / NBO(DFT),1,1,1,1,full_match
OPUKAM,CSD / Hückel(DFT),1,0,1,0,metal_only
OPUKAM,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
OPUKIU,ILP / CSD,1,1,1,1,full_match
OPUKIU,ILP / NBO(DFT),1,1,1,1,full_match
OPUKIU,ILP / Hückel(DFT),1,1,1,1,full_match
OPUKIU,CSD / NBO(DFT),1,1,1,1,full_match
OPUKIU,CSD / Hückel(DFT),1,1,1,1,full_match
OPUKIU,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPUMOC,ILP / CSD,1,1,1,1,full_match
OPUMOC,ILP / NBO(DFT),1,1,1,1,full_match
OPUMOC,ILP / Hückel(DFT),1,1,1,1,full_match
OPUMOC,CSD / NBO(DFT),1,1,1,1,full_match
OPUMOC,CSD / Hückel(DFT),1,1,1,1,full_match
OPUMOC,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPUPOF,ILP / CSD,1,1,1,1,full_match
OPUPOF,ILP / NBO(DFT),1,1,1,1,full_match
OPUPOF,ILP / Hückel(DFT),1,1,1,1,full_match
OPUPOF,CSD / NBO(DFT),1,1,1,1,full_match
OPUPOF,CSD / Hückel(DFT),1,1,1,1,full_match
OPUPOF,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPUPUL,ILP / CSD,1,1,1,1,full_match
OPUPUL,ILP / NBO(DFT),1,1,1,1,full_match
OPUPUL,ILP / Hückel(DFT),0,,,,
OPUPUL,CSD / NBO(DFT),1,1,1,1,full_match
OPUPUL,CSD / Hückel(DFT),0,,,,
OPUPUL,NBO(DFT) / Hückel(DFT),0,,,,
OPUQAS,ILP / CSD,1,1,1,1,full_match
OPUQAS,ILP / NBO(DFT),1,1,1,1,full_match
OPUQAS,ILP / Hückel(DFT),1,1,1,1,full_match
OPUQAS,CSD / NBO(DFT),1,1,1,1,full_match
OPUQAS,CSD / Hückel(DFT),1,1,1,1,full_match
OPUQAS,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPUSOJ,ILP / CSD,1,1,1,1,full_match
OPUSOJ,ILP / NBO(DFT),0,,,,
OPUSOJ,ILP / Hückel(DFT),1,1,1,1,full_match
OPUSOJ,CSD / NBO(DFT),0,,,,
OPUSOJ,CSD / Hückel(DFT),1,1,1,1,full_match
OPUSOJ,NBO(DFT) / Hückel(DFT),0,,,,
OPUSUP,ILP / CSD,1,1,1,1,full_match
OPUSUP,ILP / NBO(DFT),0,,,,
OPUSUP,ILP / Hückel(DFT),1,1,1,1,full_match
OPUSUP,CSD / NBO(DFT),0,,,,
OPUSUP,CSD / Hückel(DFT),1,1,1,1,full_match
OPUSUP,NBO(DFT) / Hückel(DFT),0,,,,
OPUXOO,ILP / CSD,1,1,1,1,full_match
OPUXOO,ILP / NBO(DFT),1,1,1,1,full_match
OPUXOO,ILP / Hückel(DFT),1,1,1,1,full_match
OPUXOO,CSD / NBO(DFT),1,1,1,1,full_match
OPUXOO,CSD / Hückel(DFT),1,1,1,1,full_match
OPUXOO,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPUYAB,ILP / CSD,1,1,1,1,full_match
OPUYAB,ILP / NBO(DFT),1,1,1,1,full_match
OPUYAB,ILP / Hückel(DFT),1,1,1,1,full_match
OPUYAB,CSD / NBO(DFT),1,1,1,1,full_match
OPUYAB,CSD / Hückel(DFT),1,1,1,1,full_match
OPUYAB,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OPUZOQ,ILP / CSD,1,1,1,1,full_match
OPUZOQ,ILP / NBO(DFT),0,,,,
OPUZOQ,ILP / Hückel(DFT),1,1,1,1,full_match
OPUZOQ,CSD / NBO(DFT),0,,,,
OPUZOQ,CSD / Hückel(DFT),1,1,1,1,full_match
OPUZOQ,NBO(DFT) / Hückel(DFT),0,,,,
OPXMOL,ILP / CSD,1,0,1,0,metal_only
OPXMOL,ILP / NBO(DFT),1,0,1,0,metal_only
OPXMOL,ILP / Hückel(DFT),1,1,1,1,full_match
OPXMOL,CSD / NBO(DFT),1,1,1,1,full_match
OPXMOL,CSD / Hückel(DFT),1,0,1,0,metal_only
OPXMOL,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
OQACOZ,ILP / CSD,1,1,1,1,full_match
OQACOZ,ILP / NBO(DFT),1,1,1,1,full_match
OQACOZ,ILP / Hückel(DFT),1,1,1,1,full_match
OQACOZ,CSD / NBO(DFT),1,1,1,1,full_match
OQACOZ,CSD / Hückel(DFT),1,1,1,1,full_match
OQACOZ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OQACUF,ILP / CSD,1,1,1,1,full_match
OQACUF,ILP / NBO(DFT),1,1,1,1,full_match
OQACUF,ILP / Hückel(DFT),1,1,1,1,full_match
OQACUF,CSD / NBO(DFT),1,1,1,1,full_match
OQACUF,CSD / Hückel(DFT),1,1,1,1,full_match
OQACUF,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OQAGEU,ILP / CSD,1,1,1,1,full_match
OQAGEU,ILP / NBO(DFT),1,1,1,1,full_match
OQAGEU,ILP / Hückel(DFT),1,1,1,1,full_match
OQAGEU,CSD / NBO(DFT),1,1,1,1,full_match
OQAGEU,CSD / Hückel(DFT),1,1,1,1,full_match
OQAGEU,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OQAGUJ,ILP / CSD,1,1,1,1,full_match
OQAGUJ,ILP / NBO(DFT),1,1,1,1,full_match
OQAGUJ,ILP / Hückel(DFT),1,1,1,1,full_match
OQAGUJ,CSD / NBO(DFT),1,1,1,1,full_match
OQAGUJ,CSD / Hückel(DFT),1,1,1,1,full_match
OQAGUJ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OQAJOG,ILP / CSD,1,1,1,1,full_match
OQAJOG,ILP / NBO(DFT),1,1,1,1,full_match
OQAJOG,ILP / Hückel(DFT),1,1,1,1,full_match
OQAJOG,CSD / NBO(DFT),1,1,1,1,full_match
OQAJOG,CSD / Hückel(DFT),1,1,1,1,full_match
OQAJOG,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OQALIC,ILP / CSD,1,1,1,1,full_match
OQALIC,ILP / NBO(DFT),1,1,1,1,full_match
OQALIC,ILP / Hückel(DFT),1,1,1,1,full_match
OQALIC,CSD / NBO(DFT),1,1,1,1,full_match
OQALIC,CSD / Hückel(DFT),1,1,1,1,full_match
OQALIC,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OQAPED,ILP / CSD,1,1,1,1,full_match
OQAPED,ILP / NBO(DFT),1,1,1,1,full_match
OQAPED,ILP / Hückel(DFT),1,1,1,1,full_match
OQAPED,CSD / NBO(DFT),1,1,1,1,full_match
OQAPED,CSD / Hückel(DFT),1,1,1,1,full_match
OQAPED,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
OQAPUT,ILP / CSD,1,1,1,1,full_match
OQAPUT,ILP / NBO(DFT),0,,,,
OQAPUT,ILP / Hückel(DFT),1,1,1,1,full_match
OQAPUT,CSD / NBO(DFT),0,,,,
OQAPUT,CSD / Hückel(DFT),1,1,1,1,full_match
OQAPUT,NBO(DFT) / Hückel(DFT),0,,,,
OQARII,ILP / CSD,1,1,1,1,full_match
OQARII,ILP / NBO(DFT),1,1,1,1,full_match
OQARII,ILP / Hückel(DFT),1,1,1,1,full_match
OQARII,CSD / NBO(DFT),1,1,1,1,full_match
