IDs,in_graph_consensus,treatment,status,both_parsed,ligand_canonical,ligand_equiv,metal_connectivity,metal_oxidation,full_connectivity,ox_ilp,ox_reference,neighbors_ilp,neighbors_reference
XEDWUZ,1,full,ok,1,1,1,1,1,1,0,0,C C C C N N,C C C C N N
XEDXAG,1,baseline,ok,1,1,1,1,1,1,0,0,C C C C N N,C C C C N N
XEDXAG,1,ml_only,ok,1,1,1,1,1,1,0,0,C C C C N N,C C C C N N
XEDXAG,1,ligand_only,ok,1,1,1,1,1,1,0,0,C C C C N N,C C C C N N
XEDXAG,1,full,ok,1,1,1,1,1,1,0,0,C C C C N N,C C C C N N
XEDYIP,1,baseline,ok,1,0,1,1,1,1,2,2,C Cl P P,C Cl P P
XEDYIP,1,ml_only,ok,1,0,1,1,1,1,2,2,C Cl P P,C Cl P P
XEDYIP,1,ligand_only,ok,1,0,1,1,1,1,2,2,C Cl P P,C Cl P P
XEDYIP,1,full,ok,1,0,1,1,1,1,2,2,C Cl P P,C Cl P P
XEDZIS,1,baseline,ok,1,1,1,1,1,1,2,2,N N S S,N N S S
XEDZIS,1,ml_only,ok,1,1,1,1,1,1,2,2,N N S S,N N S S
XEDZIS,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N S S,N N S S
XEDZIS,1,full,ok,1,1,1,1,1,1,2,2,N N S S,N N S S
XEFDIW,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
XEFDIW,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
XEFDIW,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
XEFDIW,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
XEFDOC,1,baseline,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
XEFDOC,1,ml_only,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
XEFDOC,1,ligand_only,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
XEFDOC,1,full,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
XEFFAQ,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
XEFFAQ,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
XEFFAQ,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
XEFFAQ,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
XEFKAU,1,baseline,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N,Cl Cl Cl Cl N
XEFKAU,1,ml_only,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N,Cl Cl Cl Cl N
XEFKAU,1,ligand_only,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N,Cl Cl Cl Cl N
XEFKAU,1,full,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N,Cl Cl Cl Cl N
XEFKEY,1,baseline,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
XEFKEY,1,ml_only,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
XEFKEY,1,ligand_only,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
XEFKEY,1,full,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
