IDs,pair,both_parsed,connectivity_match,atoms_a,atoms_b,edges_a,edges_b
BOLMOE,CSD / Hückel(DFT),1,0,17,17,23,22
BOLMOE,NBO(DFT) / Hückel(DFT),1,0,17,17,23,22
BOLMUK,ILP / CSD,1,1,17,17,22,22
BOLMUK,ILP / NBO(DFT),1,1,17,17,22,22
BOLMUK,ILP / Hückel(DFT),1,1,17,17,22,22
BOLMUK,CSD / NBO(DFT),1,1,17,17,22,22
BOLMUK,CSD / Hückel(DFT),1,1,17,17,22,22
BOLMUK,NBO(DFT) / Hückel(DFT),1,1,17,17,22,22
BOLMUM,ILP / CSD,1,1,11,11,11,11
BOLMUM,ILP / NBO(DFT),1,1,11,11,11,11
BOLMUM,ILP / Hückel(DFT),1,1,11,11,11,11
BOLMUM,CSD / NBO(DFT),1,1,11,11,11,11
BOLMUM,CSD / Hückel(DFT),1,1,11,11,11,11
BOLMUM,NBO(DFT) / Hückel(DFT),1,1,11,11,11,11
BOLNAT,ILP / CSD,1,1,35,35,38,38
BOLNAT,ILP / NBO(DFT),1,1,35,35,38,38
BOLNAT,ILP / Hückel(DFT),1,1,35,35,38,38
BOLNAT,CSD / NBO(DFT),1,1,35,35,38,38
BOLNAT,CSD / Hückel(DFT),1,1,35,35,38,38
BOLNAT,NBO(DFT) / Hückel(DFT),1,1,35,35,38,38
BOLNIC,ILP / CSD,1,0,37,37,45,42
BOLNIC,ILP / NBO(DFT),1,0,37,37,45,42
BOLNIC,ILP / Hückel(DFT),1,0,37,37,45,42
BOLNIC,CSD / NBO(DFT),1,1,37,37,42,42
BOLNIC,CSD / Hückel(DFT),1,1,37,37,42,42
BOLNIC,NBO(DFT) / Hückel(DFT),1,1,37,37,42,42
BOLNUN,ILP / CSD,1,1,28,28,39,39
BOLNUN,ILP / NBO(DFT),1,1,28,28,39,39
BOLNUN,ILP / Hückel(DFT),1,1,28,28,39,39
BOLNUN,CSD / NBO(DFT),1,1,28,28,39,39
BOLNUN,CSD / Hückel(DFT),1,1,28,28,39,39
BOLNUN,NBO(DFT) / Hückel(DFT),1,1,28,28,39,39
BOLPIB,ILP / CSD,1,0,26,26,27,29
BOLPIB,ILP / NBO(DFT),0,,26,,27,
BOLPIB,ILP / Hückel(DFT),1,0,26,26,27,21
BOLPIB,CSD / NBO(DFT),0,,26,,29,
BOLPIB,CSD / Hückel(DFT),1,0,26,26,29,21
BOLPIB,NBO(DFT) / Hückel(DFT),0,,,26,,21
BOLPUO,ILP / CSD,1,1,19,19,20,20
BOLPUO,ILP / NBO(DFT),1,1,19,19,20,20
BOLPUO,ILP / Hückel(DFT),1,1,19,19,20,20
BOLPUO,CSD / NBO(DFT),1,1,19,19,20,20
BOLPUO,CSD / Hückel(DFT),1,1,19,19,20,20
BOLPUO,NBO(DFT) / Hückel(DFT),1,1,19,19,20,20
BOLQAV,ILP / CSD,1,1,31,31,32,32
BOLQAV,ILP / NBO(DFT),1,1,31,31,32,32
BOLQAV,ILP / Hückel(DFT),1,1,31,31,32,32
BOLQAV,CSD / NBO(DFT),1,1,31,31,32,32
BOLQAV,CSD / Hückel(DFT),1,1,31,31,32,32
BOLQAV,NBO(DFT) / Hückel(DFT),1,1,31,31,32,32
BOLQEZ,ILP / CSD,1,1,19,19,20,20
BOLQEZ,ILP / NBO(DFT),1,1,19,19,20,20
BOLQEZ,ILP / Hückel(DFT),1,1,19,19,20,20
BOLQEZ,CSD / NBO(DFT),1,1,19,19,20,20
BOLQEZ,CSD / Hückel(DFT),1,1,19,19,20,20
BOLQEZ,NBO(DFT) / Hückel(DFT),1,1,19,19,20,20
BOLRID,ILP / CSD,1,1,15,15,16,16
BOLRID,ILP / NBO(DFT),1,1,15,15,16,16
BOLRID,ILP / Hückel(DFT),1,1,15,15,16,16
BOLRID,CSD / NBO(DFT),1,1,15,15,16,16
BOLRID,CSD / Hückel(DFT),1,1,15,15,16,16
BOLRID,NBO(DFT) / Hückel(DFT),1,1,15,15,16,16
BOLTIG,ILP / CSD,1,1,31,31,36,36
BOLTIG,ILP / NBO(DFT),1,1,31,31,36,36
BOLTIG,ILP / Hückel(DFT),1,1,31,31,36,36
BOLTIG,CSD / NBO(DFT),1,1,31,31,36,36
BOLTIG,CSD / Hückel(DFT),1,1,31,31,36,36
BOLTIG,NBO(DFT) / Hückel(DFT),1,1,31,31,36,36
BOLTUS,ILP / CSD,1,1,21,21,22,22
BOLTUS,ILP / NBO(DFT),1,1,21,21,22,22
BOLTUS,ILP / Hückel(DFT),1,1,21,21,22,22
BOLTUS,CSD / NBO(DFT),1,1,21,21,22,22
BOLTUS,CSD / Hückel(DFT),1,1,21,21,22,22
BOLTUS,NBO(DFT) / Hückel(DFT),1,1,21,21,22,22
BOLVAA,ILP / CSD,1,1,21,21,22,22
BOLVAA,ILP / NBO(DFT),1,1,21,21,22,22
BOLVAA,ILP / Hückel(DFT),1,1,21,21,22,22
BOLVAA,CSD / NBO(DFT),1,1,21,21,22,22
BOLVAA,CSD / Hückel(DFT),1,1,21,21,22,22
BOLVAA,NBO(DFT) / Hückel(DFT),1,1,21,21,22,22
BOLVEE,ILP / CSD,1,1,26,26,28,28
BOLVEE,ILP / NBO(DFT),1,1,26,26,28,28
BOLVEE,ILP / Hückel(DFT),1,1,26,26,28,28
BOLVEE,CSD / NBO(DFT),1,1,26,26,28,28
BOLVEE,CSD / Hückel(DFT),1,1,26,26,28,28
BOLVEE,NBO(DFT) / Hückel(DFT),1,1,26,26,28,28
BOLVII,ILP / CSD,1,1,23,23,24,24
BOLVII,ILP / NBO(DFT),1,1,23,23,24,24
BOLVII,ILP / Hückel(DFT),1,1,23,23,24,24
BOLVII,CSD / NBO(DFT),1,1,23,23,24,24
BOLVII,CSD / Hückel(DFT),1,1,23,23,24,24
BOLVII,NBO(DFT) / Hückel(DFT),1,1,23,23,24,24
BOLVOO,ILP / CSD,1,1,24,24,26,26
BOLVOO,ILP / NBO(DFT),1,1,24,24,26,26
BOLVOO,ILP / Hückel(DFT),1,1,24,24,26,26
BOLVOO,CSD / NBO(DFT),1,1,24,24,26,26
BOLVOO,CSD / Hückel(DFT),1,1,24,24,26,26
BOLVOO,NBO(DFT) / Hückel(DFT),1,1,24,24,26,26
BOLWAD,ILP / CSD,1,1,34,34,45,45
BOLWAD,ILP / NBO(DFT),1,1,34,34,45,45
BOLWAD,ILP / Hückel(DFT),1,1,34,34,45,45
BOLWAD,CSD / NBO(DFT),1,1,34,34,45,45
BOLWAD,CSD / Hückel(DFT),1,1,34,34,45,45
BOLWAD,NBO(DFT) / Hückel(DFT),1,1,34,34,45,45
BOLXOR,ILP / CSD,1,0,31,31,33,35
BOLXOR,ILP / NBO(DFT),1,1,31,31,33,33
BOLXOR,ILP / Hückel(DFT),1,1,31,31,33,33
BOLXOR,CSD / NBO(DFT),1,0,31,31,35,33
BOLXOR,CSD / Hückel(DFT),1,0,31,31,35,33
BOLXOR,NBO(DFT) / Hückel(DFT),1,1,31,31,33,33
BOLXUW,ILP / CSD,1,1,29,29,39,39
BOLXUW,ILP / NBO(DFT),1,1,29,29,39,39
BOLXUW,ILP / Hückel(DFT),1,0,29,29,39,35
BOLXUW,CSD / NBO(DFT),1,1,29,29,39,39
BOLXUW,CSD / Hückel(DFT),1,0,29,29,39,35
BOLXUW,NBO(DFT) / Hückel(DFT),1,0,29,29,39,35
BOLXUX,ILP / CSD,0,,41,,50,
BOLXUX,ILP / NBO(DFT),0,,41,,50,
BOLXUX,ILP / Hückel(DFT),1,0,41,41,50,48
BOLXUX,CSD / NBO(DFT),0,,,,,
BOLXUX,CSD / Hückel(DFT),0,,,41,,48
BOLXUX,NBO(DFT) / Hückel(DFT),0,,,41,,48
BOLYAD,ILP / CSD,1,1,34,34,44,44
BOLYAD,ILP / NBO(DFT),1,1,34,34,44,44
BOLYAD,ILP / Hückel(DFT),1,1,34,34,44,44
BOLYAD,CSD / NBO(DFT),1,1,34,34,44,44
BOLYAD,CSD / Hückel(DFT),1,1,34,34,44,44
BOLYAD,NBO(DFT) / Hückel(DFT),1,1,34,34,44,44
BOLYAE,ILP / CSD,1,0,28,28,31,32
BOLYAE,ILP / NBO(DFT),1,1,28,28,31,31
BOLYAE,ILP / Hückel(DFT),1,0,28,28,31,32
BOLYAE,CSD / NBO(DFT),1,0,28,28,32,31
BOLYAE,CSD / Hückel(DFT),1,1,28,28,32,32
BOLYAE,NBO(DFT) / Hückel(DFT),1,0,28,28,31,32
BOLYEH,ILP / CSD,1,1,34,34,44,44
BOLYEH,ILP / NBO(DFT),1,1,34,34,44,44
BOLYEH,ILP / Hückel(DFT),1,0,34,34,44,40
BOLYEH,CSD / NBO(DFT),1,1,34,34,44,44
BOLYEH,CSD / Hückel(DFT),1,0,34,34,44,40
BOLYEH,NBO(DFT) / Hückel(DFT),1,0,34,34,44,40
BOLYOR,ILP / CSD,1,1,24,24,34,34
BOLYOR,ILP / NBO(DFT),1,1,24,24,34,34
BOLYOR,ILP / Hückel(DFT),1,1,24,24,34,34
BOLYOR,CSD / NBO(DFT),1,1,24,24,34,34
BOLYOR,CSD / Hückel(DFT),1,1,24,24,34,34
BOLYOR,NBO(DFT) / Hückel(DFT),1,1,24,24,34,34
BOLZAG,ILP / CSD,1,1,35,35,40,40
BOLZAG,ILP / NBO(DFT),1,1,35,35,40,40
BOLZAG,ILP / Hückel(DFT),1,1,35,35,40,40
BOLZAG,CSD / NBO(DFT),1,1,35,35,40,40
BOLZAG,CSD / Hückel(DFT),1,1,35,35,40,40
BOLZAG,NBO(DFT) / Hückel(DFT),1,1,35,35,40,40
BOMDEM,ILP / CSD,1,1,36,36,40,40
BOMDEM,ILP / NBO(DFT),1,1,36,36,40,40
BOMDEM,ILP / Hückel(DFT),1,1,36,36,40,40
BOMDEM,CSD / NBO(DFT),1,1,36,36,40,40
BOMDEM,CSD / Hückel(DFT),1,1,36,36,40,40
BOMDEM,NBO(DFT) / Hückel(DFT),1,1,36,36,40,40
BOMDOX,ILP / CSD,1,1,22,22,25,25
BOMDOX,ILP / NBO(DFT),1,1,22,22,25,25
BOMDOX,ILP / Hückel(DFT),1,1,22,22,25,25
BOMDOX,CSD / NBO(DFT),1,1,22,22,25,25
BOMDOX,CSD / Hückel(DFT),1,1,22,22,25,25
BOMDOX,NBO(DFT) / Hückel(DFT),1,1,22,22,25,25
BOMDUD,ILP / CSD,1,1,22,22,25,25
BOMDUD,ILP / NBO(DFT),1,1,22,22,25,25
BOMDUD,ILP / Hückel(DFT),1,1,22,22,25,25
BOMDUD,CSD / NBO(DFT),1,1,22,22,25,25
BOMDUD,CSD / Hückel(DFT),1,1,22,22,25,25
BOMDUD,NBO(DFT) / Hückel(DFT),1,1,22,22,25,25
BOMFAK,ILP / CSD,1,1,11,11,11,11
BOMFAK,ILP / NBO(DFT),1,1,11,11,11,11
BOMFAK,ILP / Hückel(DFT),1,1,11,11,11,11
BOMFAK,CSD / NBO(DFT),1,1,11,11,11,11
BOMFAK,CSD / Hückel(DFT),1,1,11,11,11,11
BOMFAK,NBO(DFT) / Hückel(DFT),1,1,11,11,11,11
BOMFEP,ILP / CSD,1,1,30,30,35,35
BOMFEP,ILP / NBO(DFT),1,1,30,30,35,35
BOMFEP,ILP / Hückel(DFT),1,1,30,30,35,35
BOMFEP,CSD / NBO(DFT),1,1,30,30,35,35
BOMFEP,CSD / Hückel(DFT),1,1,30,30,35,35
BOMFEP,NBO(DFT) / Hückel(DFT),1,1,30,30,35,35
BOMFEQ,ILP / CSD,1,1,36,36,42,42
BOMFEQ,ILP / NBO(DFT),0,,36,,42,
BOMFEQ,ILP / Hückel(DFT),1,0,36,35,42,41
BOMFEQ,CSD / NBO(DFT),0,,36,,42,
BOMFEQ,CSD / Hückel(DFT),1,0,36,35,42,41
BOMFEQ,NBO(DFT) / Hückel(DFT),0,,,35,,41
BOMFUE,ILP / CSD,0,,42,,49,
BOMFUE,ILP / NBO(DFT),1,0,42,42,49,48
BOMFUE,ILP / Hückel(DFT),1,1,42,42,49,49
BOMFUE,CSD / NBO(DFT),0,,,42,,48
BOMFUE,CSD / Hückel(DFT),0,,,42,,49
BOMFUE,NBO(DFT) / Hückel(DFT),1,0,42,42,48,49
BOMHUI,ILP / CSD,1,1,31,31,38,38
BOMHUI,ILP / NBO(DFT),1,0,31,31,38,34
BOMHUI,ILP / Hückel(DFT),1,0,31,31,38,35
BOMHUI,CSD / NBO(DFT),1,0,31,31,38,34
BOMHUI,CSD / Hückel(DFT),1,0,31,31,38,35
BOMHUI,NBO(DFT) / Hückel(DFT),1,0,31,31,34,35
BOMJES,ILP / CSD,1,1,16,16,17,17
BOMJES,ILP / NBO(DFT),1,1,16,16,17,17
BOMJES,ILP / Hückel(DFT),1,1,16,16,17,17
BOMJES,CSD / NBO(DFT),1,1,16,16,17,17
BOMJES,CSD / Hückel(DFT),1,1,16,16,17,17
BOMJES,NBO(DFT) / Hückel(DFT),1,1,16,16,17,17
BOMMEY,ILP / CSD,1,1,42,42,47,47
BOMMEY,ILP / NBO(DFT),1,1,42,42,47,47
BOMMEY,ILP / Hückel(DFT),1,1,42,42,47,47
BOMMEY,CSD / NBO(DFT),1,1,42,42,47,47
BOMMEY,CSD / Hückel(DFT),1,1,42,42,47,47
BOMMEY,NBO(DFT) / Hückel(DFT),1,1,42,42,47,47
BOMMIC,ILP / CSD,1,1,42,42,47,47
BOMMIC,ILP / NBO(DFT),1,0,42,42,47,46
BOMMIC,ILP / Hückel(DFT),1,0,42,42,47,46
BOMMIC,CSD / NBO(DFT),1,0,42,42,47,46
BOMMIC,CSD / Hückel(DFT),1,0,42,42,47,46
BOMMIC,NBO(DFT) / Hückel(DFT),1,0,42,42,46,46
BOMMUN,ILP / CSD,0,,42,,47,
BOMMUN,ILP / NBO(DFT),0,,42,,47,
BOMMUN,ILP / Hückel(DFT),1,1,42,42,47,47
BOMMUN,CSD / NBO(DFT),0,,,,,
BOMMUN,CSD / Hückel(DFT),0,,,42,,47
BOMMUN,NBO(DFT) / Hückel(DFT),0,,,42,,47
BOMQEZ,ILP / CSD,1,1,33,33,36,36
BOMQEZ,ILP / NBO(DFT),1,1,33,33,36,36
BOMQEZ,ILP / Hückel(DFT),1,1,33,33,36,36
BOMQEZ,CSD / NBO(DFT),1,1,33,33,36,36
BOMQEZ,CSD / Hückel(DFT),1,1,33,33,36,36
BOMQEZ,NBO(DFT) / Hückel(DFT),1,1,33,33,36,36
BOMRIE,ILP / CSD,1,1,38,38,46,46
BOMRIE,ILP / NBO(DFT),1,1,38,38,46,46
BOMRIE,ILP / Hückel(DFT),1,1,38,38,46,46
BOMRIE,CSD / NBO(DFT),1,1,38,38,46,46
BOMRIE,CSD / Hückel(DFT),1,1,38,38,46,46
BOMRIE,NBO(DFT) / Hückel(DFT),1,1,38,38,46,46
BOMSON,ILP / CSD,1,0,23,23,24,26
BOMSON,ILP / NBO(DFT),0,,23,,24,
BOMSON,ILP / Hückel(DFT),1,1,23,23,24,24
BOMSON,CSD / NBO(DFT),0,,23,,26,
BOMSON,CSD / Hückel(DFT),1,0,23,23,26,24
BOMSON,NBO(DFT) / Hückel(DFT),0,,,23,,24
BOMTEF,ILP / CSD,1,1,36,36,43,43
BOMTEF,ILP / NBO(DFT),1,1,36,36,43,43
BOMTEF,ILP / Hückel(DFT),1,1,36,36,43,43
BOMTEF,CSD / NBO(DFT),1,1,36,36,43,43
BOMTEF,CSD / Hückel(DFT),1,1,36,36,43,43
BOMTEF,NBO(DFT) / Hückel(DFT),1,1,36,36,43,43
BOMWAC,ILP / CSD,1,1,14,14,16,16
BOMWAC,ILP / NBO(DFT),1,1,14,14,16,16
BOMWAC,ILP / Hückel(DFT),1,1,14,14,16,16
BOMWAC,CSD / NBO(DFT),1,1,14,14,16,16
BOMWAC,CSD / Hückel(DFT),1,1,14,14,16,16
BOMWAC,NBO(DFT) / Hückel(DFT),1,1,14,14,16,16
BOMWEG,ILP / CSD,1,1,27,27,34,34
BOMWEG,ILP / NBO(DFT),1,1,27,27,34,34
BOMWEG,ILP / Hückel(DFT),1,1,27,27,34,34
BOMWEG,CSD / NBO(DFT),1,1,27,27,34,34
BOMWEG,CSD / Hückel(DFT),1,1,27,27,34,34
BOMWEG,NBO(DFT) / Hückel(DFT),1,1,27,27,34,34
BOMXOT,ILP / CSD,1,1,24,24,32,32
BOMXOT,ILP / NBO(DFT),1,1,24,24,32,32
BOMXOT,ILP / Hückel(DFT),1,1,24,24,32,32
BOMXOT,CSD / NBO(DFT),1,1,24,24,32,32
BOMXOT,CSD / Hückel(DFT),1,1,24,24,32,32
BOMXOT,NBO(DFT) / Hückel(DFT),1,1,24,24,32,32
BONBIQ,ILP / CSD,1,1,30,30,37,37
BONBIQ,ILP / NBO(DFT),1,1,30,30,37,37
BONBIQ,ILP / Hückel(DFT),1,1,30,30,37,37
BONBIQ,CSD / NBO(DFT),1,1,30,30,37,37
BONBIQ,CSD / Hückel(DFT),1,1,30,30,37,37
BONBIQ,NBO(DFT) / Hückel(DFT),1,1,30,30,37,37
BONBUC,ILP / CSD,1,1,24,24,31,31
BONBUC,ILP / NBO(DFT),1,1,24,24,31,31
BONBUC,ILP / Hückel(DFT),1,1,24,24,31,31
BONBUC,CSD / NBO(DFT),1,1,24,24,31,31
BONBUC,CSD / Hückel(DFT),1,1,24,24,31,31
BONBUC,NBO(DFT) / Hückel(DFT),1,1,24,24,31,31
BONCAJ,ILP / CSD,1,1,33,33,36,36
BONCAJ,ILP / NBO(DFT),1,1,33,33,36,36
BONCAJ,ILP / Hückel(DFT),1,1,33,33,36,36
BONCAJ,CSD / NBO(DFT),1,1,33,33,36,36
BONCAJ,CSD / Hückel(DFT),1,1,33,33,36,36
BONCAJ,NBO(DFT) / Hückel(DFT),1,1,33,33,36,36
BONCIR,ILP / CSD,1,1,35,35,40,40
BONCIR,ILP / NBO(DFT),1,1,35,35,40,40
BONCIR,ILP / Hückel(DFT),1,1,35,35,40,40
BONCIR,CSD / NBO(DFT),1,1,35,35,40,40
BONCIR,CSD / Hückel(DFT),1,1,35,35,40,40
BONCIR,NBO(DFT) / Hückel(DFT),1,1,35,35,40,40
BONFEP,ILP / CSD,1,1,35,35,40,40
BONFEP,ILP / NBO(DFT),0,,35,,40,
BONFEP,ILP / Hückel(DFT),1,1,35,35,40,40
BONFEP,CSD / NBO(DFT),0,,35,,40,
BONFEP,CSD / Hückel(DFT),1,1,35,35,40,40
BONFEP,NBO(DFT) / Hückel(DFT),0,,,35,,40
BONGEQ,ILP / CSD,1,1,28,28,34,34
BONGEQ,ILP / NBO(DFT),1,1,28,28,34,34
BONGEQ,ILP / Hückel(DFT),1,1,28,28,34,34
BONGEQ,CSD / NBO(DFT),1,1,28,28,34,34
BONGEQ,CSD / Hückel(DFT),1,1,28,28,34,34
BONGEQ,NBO(DFT) / Hückel(DFT),1,1,28,28,34,34
BONJEU,ILP / CSD,1,1,36,36,39,39
BONJEU,ILP / NBO(DFT),0,,36,,39,
BONJEU,ILP / Hückel(DFT),1,0,36,36,39,38
BONJEU,CSD / NBO(DFT),0,,36,,39,
BONJEU,CSD / Hückel(DFT),1,0,36,36,39,38
BONJEU,NBO(DFT) / Hückel(DFT),0,,,36,,38
BONKUM,ILP / CSD,1,1,32,32,40,40
BONKUM,ILP / NBO(DFT),0,,32,,40,
BONKUM,ILP / Hückel(DFT),1,1,32,32,40,40
BONKUM,CSD / NBO(DFT),0,,32,,40,
BONKUM,CSD / Hückel(DFT),1,1,32,32,40,40
BONKUM,NBO(DFT) / Hückel(DFT),0,,,32,,40
BONLOI,ILP / CSD,0,,16,,19,
BONLOI,ILP / NBO(DFT),1,1,16,16,19,19
BONLOI,ILP / Hückel(DFT),1,1,16,16,19,19
BONLOI,CSD / NBO(DFT),0,,,16,,19
BONLOI,CSD / Hückel(DFT),0,,,16,,19
BONLOI,NBO(DFT) / Hückel(DFT),1,1,16,16,19,19
BONMAV,ILP / CSD,0,,24,,28,
BONMAV,ILP / NBO(DFT),1,1,24,24,28,28
BONMAV,ILP / Hückel(DFT),1,1,24,24,28,28
BONMAV,CSD / NBO(DFT),0,,,24,,28
BONMAV,CSD / Hückel(DFT),0,,,24,,28
BONMAV,NBO(DFT) / Hückel(DFT),1,1,24,24,28,28
BONQAW,ILP / CSD,1,1,20,20,23,23
BONQAW,ILP / NBO(DFT),1,1,20,20,23,23
BONQAW,ILP / Hückel(DFT),1,1,20,20,23,23
BONQAW,CSD / NBO(DFT),1,1,20,20,23,23
BONQAW,CSD / Hückel(DFT),1,1,20,20,23,23
BONQAW,NBO(DFT) / Hückel(DFT),1,1,20,20,23,23
BONQUR,ILP / CSD,1,1,21,21,24,24
BONQUR,ILP / NBO(DFT),1,1,21,21,24,24
BONQUR,ILP / Hückel(DFT),1,1,21,21,24,24
BONQUR,CSD / NBO(DFT),1,1,21,21,24,24
BONQUR,CSD / Hückel(DFT),1,1,21,21,24,24
BONQUR,NBO(DFT) / Hückel(DFT),1,1,21,21,24,24
BONRAY,ILP / CSD,1,1,22,22,26,26
BONRAY,ILP / NBO(DFT),1,1,22,22,26,26
BONRAY,ILP / Hückel(DFT),1,1,22,22,26,26
BONRAY,CSD / NBO(DFT),1,1,22,22,26,26
BONRAY,CSD / Hückel(DFT),1,1,22,22,26,26
BONRAY,NBO(DFT) / Hückel(DFT),1,1,22,22,26,26
BONREC,ILP / CSD,1,1,22,22,26,26
BONREC,ILP / NBO(DFT),1,1,22,22,26,26
BONREC,ILP / Hückel(DFT),1,1,22,22,26,26
BONREC,CSD / NBO(DFT),1,1,22,22,26,26
BONREC,CSD / Hückel(DFT),1,1,22,22,26,26
BONREC,NBO(DFT) / Hückel(DFT),1,1,22,22,26,26
BONRIF,ILP / CSD,1,1,25,25,28,28
BONRIF,ILP / NBO(DFT),1,1,25,25,28,28
BONRIF,ILP / Hückel(DFT),1,1,25,25,28,28
BONRIF,CSD / NBO(DFT),1,1,25,25,28,28
BONRIF,CSD / Hückel(DFT),1,1,25,25,28,28
BONRIF,NBO(DFT) / Hückel(DFT),1,1,25,25,28,28
BONSAZ,ILP / CSD,1,1,21,21,28,28
BONSAZ,ILP / NBO(DFT),1,1,21,21,28,28
BONSAZ,ILP / Hückel(DFT),1,1,21,21,28,28
BONSAZ,CSD / NBO(DFT),1,1,21,21,28,28
BONSAZ,CSD / Hückel(DFT),1,1,21,21,28,28
BONSAZ,NBO(DFT) / Hückel(DFT),1,1,21,21,28,28
BONSED,ILP / CSD,0,,22,,28,
BONSED,ILP / NBO(DFT),0,,22,,28,
BONSED,ILP / Hückel(DFT),1,1,22,22,28,28
BONSED,CSD / NBO(DFT),0,,,,,
BONSED,CSD / Hückel(DFT),0,,,22,,28
BONSED,NBO(DFT) / Hückel(DFT),0,,,22,,28
BONSIH,ILP / CSD,1,1,18,18,25,25
BONSIH,ILP / NBO(DFT),1,1,18,18,25,25
BONSIH,ILP / Hückel(DFT),1,1,18,18,25,25
BONSIH,CSD / NBO(DFT),1,1,18,18,25,25
BONSIH,CSD / Hückel(DFT),1,1,18,18,25,25
BONSIH,NBO(DFT) / Hückel(DFT),1,1,18,18,25,25
BONWUX,ILP / CSD,1,1,31,31,36,36
BONWUX,ILP / NBO(DFT),1,1,31,31,36,36
BONWUX,ILP / Hückel(DFT),1,1,31,31,36,36
BONWUX,CSD / NBO(DFT),1,1,31,31,36,36
BONWUX,CSD / Hückel(DFT),1,1,31,31,36,36
BONWUX,NBO(DFT) / Hückel(DFT),1,1,31,31,36,36
BONXAE,ILP / CSD,1,1,29,29,35,35
BONXAE,ILP / NBO(DFT),0,,29,,35,
BONXAE,ILP / Hückel(DFT),1,1,29,29,35,35
BONXAE,CSD / NBO(DFT),0,,29,,35,
BONXAE,CSD / Hückel(DFT),1,1,29,29,35,35
BONXAE,NBO(DFT) / Hückel(DFT),0,,,29,,35
BOPBOY,ILP / CSD,0,,24,,29,
BOPBOY,ILP / NBO(DFT),0,,24,,29,
BOPBOY,ILP / Hückel(DFT),1,0,24,24,29,30
BOPBOY,CSD / NBO(DFT),0,,,,,
BOPBOY,CSD / Hückel(DFT),0,,,24,,30
BOPBOY,NBO(DFT) / Hückel(DFT),0,,,24,,30
BOPBUE,ILP / CSD,1,1,19,19,21,21
BOPBUE,ILP / NBO(DFT),1,1,19,19,21,21
BOPBUE,ILP / Hückel(DFT),1,1,19,19,21,21
BOPBUE,CSD / NBO(DFT),1,1,19,19,21,21
BOPBUE,CSD / Hückel(DFT),1,1,19,19,21,21
BOPBUE,NBO(DFT) / Hückel(DFT),1,1,19,19,21,21
BOPCAL,ILP / CSD,1,1,25,25,29,29
BOPCAL,ILP / NBO(DFT),1,1,25,25,29,29
BOPCAL,ILP / Hückel(DFT),1,1,25,25,29,29
BOPCAL,CSD / NBO(DFT),1,1,25,25,29,29
BOPCAL,CSD / Hückel(DFT),1,1,25,25,29,29
BOPCAL,NBO(DFT) / Hückel(DFT),1,1,25,25,29,29
BOPDIW,ILP / CSD,1,1,45,45,50,50
BOPDIW,ILP / NBO(DFT),1,1,45,45,50,50
BOPDIW,ILP / Hückel(DFT),1,1,45,45,50,50
BOPDIW,CSD / NBO(DFT),1,1,45,45,50,50
BOPDIW,CSD / Hückel(DFT),1,1,45,45,50,50
BOPDIW,NBO(DFT) / Hückel(DFT),1,1,45,45,50,50
BOPMUP,ILP / CSD,1,1,43,43,48,48
BOPMUP,ILP / NBO(DFT),1,0,43,43,48,49
BOPMUP,ILP / Hückel(DFT),1,1,43,43,48,48
BOPMUP,CSD / NBO(DFT),1,0,43,43,48,49
BOPMUP,CSD / Hückel(DFT),1,1,43,43,48,48
BOPMUP,NBO(DFT) / Hückel(DFT),1,0,43,43,49,48
BOPNAW,ILP / CSD,1,0,47,47,51,53
BOPNAW,ILP / NBO(DFT),1,0,47,47,51,53
BOPNAW,ILP / Hückel(DFT),1,0,47,47,51,53
BOPNAW,CSD / NBO(DFT),1,1,47,47,53,53
BOPNAW,CSD / Hückel(DFT),1,1,47,47,53,53
BOPNAW,NBO(DFT) / Hückel(DFT),1,1,47,47,53,53
BOPPIG,ILP / CSD,1,1,18,18,24,24
BOPPIG,ILP / NBO(DFT),0,,18,,24,
BOPPIG,ILP / Hückel(DFT),1,1,18,18,24,24
BOPPIG,CSD / NBO(DFT),0,,18,,24,
BOPPIG,CSD / Hückel(DFT),1,1,18,18,24,24
BOPPIG,NBO(DFT) / Hückel(DFT),0,,,18,,24
BOPPOM,ILP / CSD,1,1,20,20,25,25
BOPPOM,ILP / NBO(DFT),1,1,20,20,25,25
BOPPOM,ILP / Hückel(DFT),1,1,20,20,25,25
BOPPOM,CSD / NBO(DFT),1,1,20,20,25,25
BOPPOM,CSD / Hückel(DFT),1,1,20,20,25,25
BOPPOM,NBO(DFT) / Hückel(DFT),1,1,20,20,25,25
BOPQAZ,ILP / CSD,1,1,25,25,30,30
BOPQAZ,ILP / NBO(DFT),1,1,25,25,30,30
BOPQAZ,ILP / Hückel(DFT),1,1,25,25,30,30
BOPQAZ,CSD / NBO(DFT),1,1,25,25,30,30
BOPQAZ,CSD / Hückel(DFT),1,1,25,25,30,30
BOPQAZ,NBO(DFT) / Hückel(DFT),1,1,25,25,30,30
BOPQED,ILP / CSD,1,1,25,25,30,30
BOPQED,ILP / NBO(DFT),1,1,25,25,30,30
BOPQED,ILP / Hückel(DFT),1,1,25,25,30,30
BOPQED,CSD / NBO(DFT),1,1,25,25,30,30
BOPQED,CSD / Hückel(DFT),1,1,25,25,30,30
BOPQED,NBO(DFT) / Hückel(DFT),1,1,25,25,30,30
BOPSAD,ILP / CSD,1,1,29,29,30,30
BOPSAD,ILP / NBO(DFT),1,1,29,29,30,30
BOPSAD,ILP / Hückel(DFT),1,1,29,29,30,30
